city,country_code,time,precipitation_sum,wind_speed_10m_max,temperature_2m_max
belo horizonte,BR,2018-08-28,0.3,20.2,20.2
belo horizonte,BR,2018-08-29,0.7,20.2,22.4
belo horizonte,BR,2018-08-30,0.3,19.8,23.2
belo horizonte,BR,2018-08-31,0.0,14.0,24.8
belo horizonte,BR,2018-09-01,0.0,13.7,27.4
belo horizonte,BR,2018-09-02,0.0,21.0,27.4
belo horizonte,BR,2018-09-03,0.0,14.7,29.3
belo horizonte,BR,2018-09-04,2.3,19.6,24.5
belo horizonte,BR,2018-09-05,0.0,21.1,25.2
belo horizonte,BR,2018-09-06,0.0,24.4,25.4
belo horizonte,BR,2018-09-07,0.0,18.4,27.5
belo horizonte,BR,2018-09-08,0.0,17.4,25.7
belo horizonte,BR,2018-09-09,0.0,16.7,26.4
belo horizonte,BR,2018-09-10,0.0,19.4,27.9
belo horizonte,BR,2018-09-11,0.0,20.5,28.6
belo horizonte,BR,2018-09-12,0.1,22.0,25.7
belo horizonte,BR,2018-09-13,0.2,22.4,26.3
belo horizonte,BR,2018-09-14,3.2,20.2,27.1
belo horizonte,BR,2018-09-15,23.9,16.6,23.8
belo horizonte,BR,2018-09-16,15.0,12.2,25.3
belo horizonte,BR,2018-09-17,6.6,11.1,22.0
belo horizonte,BR,2018-09-18,2.6,10.6,24.8
belo horizonte,BR,2018-09-19,1.5,11.7,26.5
belo horizonte,BR,2018-09-20,10.4,9.4,24.0
belo horizonte,BR,2018-09-21,3.6,15.8,25.2
belo horizonte,BR,2018-09-22,0.0,14.0,27.5
belo horizonte,BR,2018-09-23,0.0,19.0,27.0
belo horizonte,BR,2018-09-24,0.0,14.1,27.6
belo horizonte,BR,2018-09-25,0.0,17.7,27.3
belo horizonte,BR,2018-09-26,0.0,19.1,26.4
belo horizonte,BR,2018-09-27,0.0,14.4,28.1
belo horizonte,BR,2018-09-28,0.1,19.8,28.9
belo horizonte,BR,2018-09-29,1.4,18.1,27.4
belo horizonte,BR,2018-09-30,0.3,17.3,27.3
belo horizonte,BR,2018-10-01,0.5,16.3,27.3
belo horizonte,BR,2018-10-02,0.5,11.4,27.7
belo horizonte,BR,2018-10-03,0.1,12.9,28.5
belo horizonte,BR,2018-10-04,1.9,18.7,30.7
belo horizonte,BR,2018-10-05,2.1,17.1,26.7
belo horizonte,BR,2018-10-06,0.6,19.9,24.8
belo horizonte,BR,2018-10-07,10.7,19.5,20.4
belo horizonte,BR,2018-10-08,0.3,19.3,27.5
belo horizonte,BR,2018-10-09,0.0,18.0,26.5
belo horizonte,BR,2018-10-10,0.0,12.7,28.5
belo horizonte,BR,2018-10-11,0.2,18.9,29.9
belo horizonte,BR,2018-10-12,0.0,19.9,27.5
belo horizonte,BR,2018-10-13,0.1,13.5,31.3
belo horizonte,BR,2018-10-14,2.1,15.7,31.0
belo horizonte,BR,2018-10-15,13.3,13.1,27.1
belo horizonte,BR,2018-10-16,2.7,15.1,26.9
belo horizonte,BR,2018-10-17,0.6,16.4,26.2
belo horizonte,BR,2018-10-18,10.3,16.5,28.1
belo horizonte,BR,2018-10-19,4.4,18.2,27.1
belo horizonte,BR,2018-10-20,2.7,24.9,24.3
belo horizonte,BR,2018-10-21,0.0,19.6,22.0
belo horizonte,BR,2018-10-22,0.0,14.0,24.9
belo horizonte,BR,2018-10-23,0.0,14.0,27.0
belo horizonte,BR,2018-10-24,4.9,12.3,27.4
belo horizonte,BR,2018-10-25,25.5,13.8,24.8
belo horizonte,BR,2018-10-26,24.6,16.2,26.5
belo horizonte,BR,2018-10-27,6.5,23.7,26.8
belo horizonte,BR,2018-10-28,0.2,17.4,27.1
belo horizonte,BR,2018-10-29,1.1,22.7,23.7
belo horizonte,BR,2018-10-30,0.4,14.7,26.1
belo horizonte,BR,2018-10-31,0.2,15.7,26.8
curitiba,BR,2017-01-01,3.3,22.5,25.7
curitiba,BR,2017-01-02,11.0,14.1,27.6
curitiba,BR,2017-01-03,3.1,19.7,24.6
curitiba,BR,2017-01-04,6.8,14.7,27.9
curitiba,BR,2017-01-05,5.3,18.9,27.8
curitiba,BR,2017-01-06,23.3,22.1,24.2
curitiba,BR,2017-01-07,6.0,13.5,25.1
curitiba,BR,2017-01-08,10.3,9.9,28.3
curitiba,BR,2017-01-09,2.9,18.4,28.4
curitiba,BR,2017-01-10,3.6,20.7,28.6
curitiba,BR,2017-01-11,13.9,17.1,27.0
curitiba,BR,2017-01-12,13.8,19.7,22.7
curitiba,BR,2017-01-13,0.0,19.6,27.6
curitiba,BR,2017-01-14,0.0,16.4,28.7
curitiba,BR,2017-01-15,0.0,20.1,27.4
curitiba,BR,2017-01-16,15.5,15.0,25.3
curitiba,BR,2017-01-17,13.4,21.1,25.6
curitiba,BR,2017-01-18,14.3,17.4,25.0
curitiba,BR,2017-01-19,2.4,24.9,23.3
curitiba,BR,2017-01-20,4.0,18.6,23.1
curitiba,BR,2017-01-21,1.4,18.5,23.1
curitiba,BR,2017-01-22,3.6,15.3,23.7
curitiba,BR,2017-01-23,20.9,15.0,23.4
curitiba,BR,2017-01-24,2.6,21.3,25.9
curitiba,BR,2017-01-25,8.5,25.2,23.8
curitiba,BR,2017-01-26,12.5,15.5,25.9
curitiba,BR,2017-01-27,6.2,22.6,21.7
curitiba,BR,2017-01-28,22.6,15.1,23.2
curitiba,BR,2017-01-29,10.3,19.2,23.5
curitiba,BR,2017-01-30,1.1,20.2,24.2
curitiba,BR,2017-01-31,10.0,18.2,22.4
curitiba,BR,2017-02-01,19.0,16.7,23.0
curitiba,BR,2017-02-02,4.0,15.6,24.6
curitiba,BR,2017-02-03,4.7,18.1,23.5
curitiba,BR,2017-02-04,0.5,16.3,26.9
curitiba,BR,2017-02-05,0.1,17.1,29.6
curitiba,BR,2017-02-06,13.1,11.3,25.9
curitiba,BR,2017-02-07,2.3,19.2,24.7
curitiba,BR,2017-02-08,0.8,17.0,22.0
curitiba,BR,2017-02-09,1.2,19.2,24.0
curitiba,BR,2017-02-10,0.3,20.3,23.9
curitiba,BR,2017-02-11,4.8,17.3,25.5
curitiba,BR,2017-02-12,10.1,16.7,24.9
curitiba,BR,2017-02-13,6.4,14.1,24.1
curitiba,BR,2017-02-14,0.3,18.9,26.7
curitiba,BR,2017-02-15,0.0,15.3,28.4
curitiba,BR,2017-02-16,0.1,17.8,28.8
curitiba,BR,2017-02-17,2.3,10.3,28.5
curitiba,BR,2017-02-18,2.8,8.5,28.7
curitiba,BR,2017-02-19,1.8,13.7,30.0
curitiba,BR,2017-02-20,0.1,23.1,28.8
curitiba,BR,2017-02-21,0.0,18.5,26.2
curitiba,BR,2017-02-22,0.0,14.6,27.7
curitiba,BR,2017-02-23,2.7,9.8,29.0
curitiba,BR,2017-02-24,2.1,13.0,26.2
curitiba,BR,2017-02-25,2.5,14.8,26.1
curitiba,BR,2017-02-26,1.3,17.3,24.7
curitiba,BR,2017-02-27,1.0,14.8,26.4
curitiba,BR,2017-02-28,0.6,16.8,27.9
curitiba,BR,2017-03-01,3.3,19.2,28.7
curitiba,BR,2017-03-02,14.8,13.4,26.1
curitiba,BR,2017-03-03,5.8,20.0,26.1
curitiba,BR,2017-03-04,0.3,22.3,27.1
curitiba,BR,2017-03-05,8.4,16.3,26.2
curitiba,BR,2017-03-06,4.3,21.4,23.8
curitiba,BR,2017-03-07,7.6,15.0,24.7
curitiba,BR,2017-03-08,1.4,21.3,23.6
curitiba,BR,2017-03-09,1.0,17.6,27.6
curitiba,BR,2017-03-10,0.5,17.9,29.0
curitiba,BR,2017-03-11,2.2,18.5,23.6
curitiba,BR,2017-03-12,0.6,20.8,27.2
curitiba,BR,2017-03-13,0.6,18.1,21.1
curitiba,BR,2017-03-14,0.9,17.7,22.1
curitiba,BR,2017-03-15,2.1,17.1,24.0
curitiba,BR,2017-03-16,3.1,15.0,27.1
curitiba,BR,2017-03-17,15.4,14.8,21.3
curitiba,BR,2017-03-18,4.2,20.8,17.3
curitiba,BR,2017-03-19,1.8,17.6,19.1
curitiba,BR,2017-03-20,1.6,22.7,19.9
curitiba,BR,2017-03-21,2.8,22.1,20.0
curitiba,BR,2017-03-22,0.1,20.2,22.3
curitiba,BR,2017-03-23,1.0,18.7,22.2
curitiba,BR,2017-03-24,0.1,11.3,24.3
curitiba,BR,2017-03-25,1.5,18.4,24.9
curitiba,BR,2017-03-26,0.0,15.6,22.6
curitiba,BR,2017-03-27,3.2,14.8,19.7
curitiba,BR,2017-03-28,0.7,19.6,20.6
curitiba,BR,2017-03-29,1.7,17.7,20.8
curitiba,BR,2017-03-30,1.1,16.1,21.0
curitiba,BR,2017-03-31,1.5,17.6,19.4
curitiba,BR,2017-04-01,2.4,22.5,19.4
curitiba,BR,2017-04-02,0.9,19.5,20.7
curitiba,BR,2017-04-03,0.1,19.8,22.9
curitiba,BR,2017-04-04,0.0,15.4,24.9
curitiba,BR,2017-04-05,5.9,21.9,24.8
curitiba,BR,2017-04-06,50.1,15.7,19.5
curitiba,BR,2017-04-07,7.5,21.0,20.0
curitiba,BR,2017-04-08,1.0,19.1,23.0
curitiba,BR,2017-04-09,0.8,18.6,22.8
curitiba,BR,2017-04-10,0.2,15.7,23.6
curitiba,BR,2017-04-11,5.7,13.4,26.3
curitiba,BR,2017-04-12,3.0,16.6,19.2
curitiba,BR,2017-04-13,1.1,18.2,18.6
curitiba,BR,2017-04-14,0.0,13.7,22.6
curitiba,BR,2017-04-15,0.5,15.2,24.6
curitiba,BR,2017-04-16,0.0,18.4,23.2
curitiba,BR,2017-04-17,1.1,18.2,18.1
curitiba,BR,2017-04-18,0.2,18.4,19.1
curitiba,BR,2017-04-19,0.4,21.8,19.0
curitiba,BR,2017-04-20,2.8,18.6,22.7
curitiba,BR,2017-04-21,11.2,21.0,21.3
curitiba,BR,2017-04-22,0.3,17.9,20.3
curitiba,BR,2017-04-23,0.2,15.5,19.7
curitiba,BR,2017-04-24,0.1,18.8,22.4
curitiba,BR,2017-04-25,0.0,22.1,24.4
curitiba,BR,2017-04-26,8.1,30.3,20.8
curitiba,BR,2017-04-27,0.0,20.4,17.1
curitiba,BR,2017-04-28,0.0,13.4,16.9
curitiba,BR,2017-04-29,0.0,13.7,17.0
curitiba,BR,2017-04-30,0.3,16.6,17.5
curitiba,BR,2017-05-01,0.0,18.0,19.7
curitiba,BR,2017-05-02,0.8,15.9,20.2
curitiba,BR,2017-05-03,0.7,13.1,21.6
curitiba,BR,2017-05-04,5.9,15.7,21.7
curitiba,BR,2017-05-05,8.2,11.7,19.8
curitiba,BR,2017-05-06,0.6,10.4,20.3
curitiba,BR,2017-05-07,0.0,14.7,20.4
curitiba,BR,2017-05-08,0.0,14.5,21.0
curitiba,BR,2017-05-09,0.0,20.2,22.4
curitiba,BR,2017-05-10,0.4,14.8,18.7
curitiba,BR,2017-05-11,0.5,20.9,16.1
curitiba,BR,2017-05-12,0.0,14.5,21.0
curitiba,BR,2017-05-13,0.2,26.8,23.7
curitiba,BR,2017-05-14,1.5,35.5,21.2
curitiba,BR,2017-05-15,0.0,13.8,19.4
curitiba,BR,2017-05-16,0.1,16.5,18.1
curitiba,BR,2017-05-17,0.0,17.7,18.6
curitiba,BR,2017-05-18,22.5,24.5,16.3
curitiba,BR,2017-05-19,32.3,22.2,15.8
curitiba,BR,2017-05-20,0.2,20.3,18.0
curitiba,BR,2017-05-21,24.9,15.8,17.9
curitiba,BR,2017-05-22,0.3,15.9,17.8
curitiba,BR,2017-05-23,0.0,13.3,19.1
curitiba,BR,2017-05-24,0.1,10.8,22.4
curitiba,BR,2017-05-25,0.0,12.6,25.3
curitiba,BR,2017-05-26,0.0,14.3,25.5
curitiba,BR,2017-05-27,8.7,14.7,19.1
curitiba,BR,2017-05-28,1.5,12.7,17.8
curitiba,BR,2017-05-29,0.0,14.9,24.0
curitiba,BR,2017-05-30,0.3,14.7,16.7
curitiba,BR,2017-05-31,20.3,16.7,19.9
curitiba,BR,2017-06-01,9.7,30.0,15.6
curitiba,BR,2017-06-02,0.0,17.3,18.0
curitiba,BR,2017-06-03,0.0,14.1,18.1
curitiba,BR,2017-06-04,0.0,19.9,23.8
curitiba,BR,2017-06-05,27.1,21.8,19.8
curitiba,BR,2017-06-06,55.0,20.1,19.7
curitiba,BR,2017-06-07,1.8,17.0,22.6
curitiba,BR,2017-06-08,2.6,37.6,23.9
curitiba,BR,2017-06-09,2.6,30.3,15.3
curitiba,BR,2017-06-10,0.0,16.8,15.0
curitiba,BR,2017-06-11,0.0,9.5,18.8
curitiba,BR,2017-06-12,0.0,11.7,17.2
curitiba,BR,2017-06-13,0.5,9.8,16.8
curitiba,BR,2017-06-14,0.2,13.4,17.7
curitiba,BR,2017-06-15,0.5,19.8,17.6
curitiba,BR,2017-06-16,0.0,13.5,19.1
curitiba,BR,2017-06-17,0.0,17.8,21.7
curitiba,BR,2017-06-18,0.0,21.9,22.3
curitiba,BR,2017-06-19,8.3,18.8,16.1
curitiba,BR,2017-06-20,22.6,20.8,10.5
curitiba,BR,2017-06-21,0.0,12.9,13.7
curitiba,BR,2017-06-22,0.3,17.9,18.5
curitiba,BR,2017-06-23,0.0,18.0,19.3
curitiba,BR,2017-06-24,0.0,15.5,19.9
curitiba,BR,2017-06-25,0.0,13.6,18.4
curitiba,BR,2017-06-26,0.0,11.7,19.5
curitiba,BR,2017-06-27,0.0,11.3,19.8
curitiba,BR,2017-06-28,0.0,12.2,20.1
curitiba,BR,2017-06-29,0.0,14.8,20.7
curitiba,BR,2017-06-30,0.0,18.1,21.9
curitiba,BR,2017-07-01,0.3,14.1,17.7
curitiba,BR,2017-07-02,0.0,16.6,11.6
curitiba,BR,2017-07-03,0.1,20.6,12.3
curitiba,BR,2017-07-04,0.6,25.5,13.6
curitiba,BR,2017-07-05,0.0,19.6,16.2
curitiba,BR,2017-07-06,0.0,15.9,17.0
curitiba,BR,2017-07-07,0.0,16.1,17.1
curitiba,BR,2017-07-08,0.0,18.0,17.6
curitiba,BR,2017-07-09,0.0,12.5,18.5
curitiba,BR,2017-07-10,0.0,10.1,20.6
curitiba,BR,2017-07-11,0.0,10.9,21.6
curitiba,BR,2017-07-12,0.0,16.7,20.1
curitiba,BR,2017-07-13,0.0,11.8,21.3
curitiba,BR,2017-07-14,0.0,13.0,21.7
curitiba,BR,2017-07-15,0.0,27.4,21.1
curitiba,BR,2017-07-16,0.0,27.8,22.9
curitiba,BR,2017-07-17,3.7,19.0,21.1
curitiba,BR,2017-07-18,7.2,21.3,9.7
curitiba,BR,2017-07-19,0.0,14.2,10.5
curitiba,BR,2017-07-20,0.0,17.1,17.1
curitiba,BR,2017-07-21,0.0,15.7,19.8
curitiba,BR,2017-07-22,0.0,14.3,18.2
curitiba,BR,2017-07-23,0.0,14.5,21.1
curitiba,BR,2017-07-24,0.0,15.4,21.6
curitiba,BR,2017-07-25,0.0,12.7,22.1
curitiba,BR,2017-07-26,0.0,12.9,21.5
curitiba,BR,2017-07-27,0.0,17.6,18.0
curitiba,BR,2017-07-28,0.0,16.7,17.8
curitiba,BR,2017-07-29,0.0,16.3,21.1
curitiba,BR,2017-07-30,0.0,12.8,21.1
curitiba,BR,2017-07-31,0.4,8.4,19.8
curitiba,BR,2017-08-01,0.0,14.6,20.3
curitiba,BR,2017-08-02,0.0,20.4,22.0
curitiba,BR,2017-08-03,9.2,42.7,17.7
curitiba,BR,2017-08-04,0.0,15.4,15.2
curitiba,BR,2017-08-05,0.1,18.4,14.3
curitiba,BR,2017-08-06,0.0,17.9,14.7
curitiba,BR,2017-08-07,0.0,14.8,20.7
curitiba,BR,2017-08-08,3.6,25.6,24.9
curitiba,BR,2017-08-09,0.1,24.5,24.3
curitiba,BR,2017-08-10,0.1,19.2,17.8
curitiba,BR,2017-08-11,0.0,24.5,17.8
curitiba,BR,2017-08-12,0.0,23.5,20.4
curitiba,BR,2017-08-13,6.3,28.9,25.7
curitiba,BR,2017-08-14,0.0,24.3,19.2
curitiba,BR,2017-08-15,8.7,20.1,15.0
curitiba,BR,2017-08-16,0.2,15.0,17.6
curitiba,BR,2017-08-17,0.3,13.7,14.8
curitiba,BR,2017-08-18,1.7,20.2,18.8
curitiba,BR,2017-08-19,11.0,17.1,19.1
curitiba,BR,2017-08-20,22.2,25.9,17.7
curitiba,BR,2017-08-21,0.4,19.1,11.8
curitiba,BR,2017-08-22,0.1,21.4,13.0
curitiba,BR,2017-08-23,0.0,22.6,18.1
curitiba,BR,2017-08-24,0.0,19.8,22.3
curitiba,BR,2017-08-25,0.3,16.8,18.3
curitiba,BR,2017-08-26,0.0,14.8,24.1
curitiba,BR,2017-08-27,0.0,17.0,24.7
curitiba,BR,2017-08-28,0.0,12.3,22.0
curitiba,BR,2017-08-29,0.0,11.5,24.7
curitiba,BR,2017-08-30,0.0,14.9,28.5
curitiba,BR,2017-08-31,0.1,19.8,15.8
curitiba,BR,2017-09-01,0.0,19.0,15.9
curitiba,BR,2017-09-02,0.0,19.1,18.8
curitiba,BR,2017-09-03,0.0,17.2,23.9
curitiba,BR,2017-09-04,0.0,16.0,25.2
curitiba,BR,2017-09-05,0.0,14.6,26.3
curitiba,BR,2017-09-06,0.0,23.1,24.0
curitiba,BR,2017-09-07,0.0,14.2,25.9
curitiba,BR,2017-09-08,0.0,17.3,27.2
curitiba,BR,2017-09-09,0.0,19.4,27.2
curitiba,BR,2017-09-10,0.0,19.8,27.7
curitiba,BR,2017-09-11,0.0,17.1,29.9
curitiba,BR,2017-09-12,0.0,21.0,24.5
curitiba,BR,2017-09-13,0.0,16.4,28.6
curitiba,BR,2017-09-14,0.0,28.3,31.0
curitiba,BR,2017-09-15,0.2,23.8,30.5
curitiba,BR,2017-09-16,0.2,19.1,29.5
curitiba,BR,2017-09-17,1.6,20.2,24.9
curitiba,BR,2017-09-18,0.0,19.7,21.5
curitiba,BR,2017-09-19,0.4,14.0,26.8
curitiba,BR,2017-09-20,0.0,19.1,24.5
curitiba,BR,2017-09-21,0.0,15.8,29.0
curitiba,BR,2017-09-22,0.0,15.9,29.7
curitiba,BR,2017-09-23,0.1,20.6,23.3
curitiba,BR,2017-09-24,0.4,22.1,19.6
curitiba,BR,2017-09-25,0.0,21.2,20.9
curitiba,BR,2017-09-26,0.0,16.6,21.9
curitiba,BR,2017-09-27,0.0,18.2,27.9
curitiba,BR,2017-09-28,0.2,23.9,21.4
curitiba,BR,2017-09-29,14.8,24.1,16.0
curitiba,BR,2017-09-30,29.3,21.4,20.6
curitiba,BR,2017-10-01,0.1,28.0,24.7
curitiba,BR,2017-10-02,6.0,38.5,19.7
curitiba,BR,2017-10-03,0.2,24.9,19.2
curitiba,BR,2017-10-04,0.0,23.8,20.1
curitiba,BR,2017-10-05,0.0,18.1,27.0
curitiba,BR,2017-10-06,13.8,21.6,28.5
curitiba,BR,2017-10-07,16.5,19.4,19.8
curitiba,BR,2017-10-08,5.4,17.7,22.2
curitiba,BR,2017-10-09,0.9,20.1,23.3
curitiba,BR,2017-10-10,1.3,14.4,25.2
curitiba,BR,2017-10-11,3.7,15.4,29.4
curitiba,BR,2017-10-12,2.9,16.5,29.9
curitiba,BR,2017-10-13,0.0,20.5,29.6
curitiba,BR,2017-10-14,42.4,21.7,24.8
curitiba,BR,2017-10-15,2.5,20.1,15.7
curitiba,BR,2017-10-16,0.1,20.9,17.9
curitiba,BR,2017-10-17,0.1,18.4,20.0
curitiba,BR,2017-10-18,0.0,16.9,28.8
curitiba,BR,2017-10-19,11.3,26.7,28.4
curitiba,BR,2017-10-20,6.3,17.5,17.5
curitiba,BR,2017-10-21,15.4,27.3,23.1
curitiba,BR,2017-10-22,2.1,22.5,20.4
curitiba,BR,2017-10-23,5.1,21.6,16.1
curitiba,BR,2017-10-24,0.0,19.4,18.0
curitiba,BR,2017-10-25,11.3,15.3,21.7
curitiba,BR,2017-10-26,1.8,17.1,23.2
curitiba,BR,2017-10-27,14.6,26.1,22.0
curitiba,BR,2017-10-28,0.0,36.9,25.8
curitiba,BR,2017-10-29,2.4,17.0,24.6
curitiba,BR,2017-10-30,11.0,20.0,19.9
curitiba,BR,2017-10-31,2.2,22.1,21.4
curitiba,BR,2017-11-01,0.0,23.2,20.0
curitiba,BR,2017-11-02,0.0,23.8,19.7
curitiba,BR,2017-11-03,6.5,16.3,20.4
curitiba,BR,2017-11-04,8.9,33.9,22.7
curitiba,BR,2017-11-05,1.7,19.5,17.1
curitiba,BR,2017-11-06,0.6,18.1,17.0
curitiba,BR,2017-11-07,0.3,23.8,18.8
curitiba,BR,2017-11-08,5.4,17.7,18.3
curitiba,BR,2017-11-09,0.8,16.3,23.7
curitiba,BR,2017-11-10,8.4,16.5,24.6
curitiba,BR,2017-11-11,1.2,15.9,22.1
curitiba,BR,2017-11-12,0.0,24.7,24.2
curitiba,BR,2017-11-13,0.0,18.0,23.5
curitiba,BR,2017-11-14,0.0,18.8,22.9
curitiba,BR,2017-11-15,0.0,20.0,28.4
curitiba,BR,2017-11-16,6.1,21.8,29.3
curitiba,BR,2017-11-17,43.1,19.2,25.8
curitiba,BR,2017-11-18,13.1,21.0,23.1
curitiba,BR,2017-11-19,0.7,19.6,20.1
curitiba,BR,2017-11-20,1.1,19.9,20.4
curitiba,BR,2017-11-21,12.6,15.0,25.0
curitiba,BR,2017-11-22,2.6,21.1,19.8
curitiba,BR,2017-11-23,0.9,21.3,19.9
curitiba,BR,2017-11-24,0.0,12.2,26.1
curitiba,BR,2017-11-25,1.5,18.4,26.3
curitiba,BR,2017-11-26,10.1,30.6,23.7
curitiba,BR,2017-11-27,2.0,22.7,25.8
curitiba,BR,2017-11-28,0.9,22.0,23.6
curitiba,BR,2017-11-29,0.7,21.0,22.9
curitiba,BR,2017-11-30,0.2,20.7,21.7
curitiba,BR,2017-12-01,1.3,21.6,20.3
curitiba,BR,2017-12-02,1.5,22.3,21.3
curitiba,BR,2017-12-03,0.3,17.3,24.9
curitiba,BR,2017-12-04,0.3,14.1,27.2
curitiba,BR,2017-12-05,0.8,18.8,21.8
curitiba,BR,2017-12-06,1.4,19.1,23.7
curitiba,BR,2017-12-07,2.1,16.3,23.6
curitiba,BR,2017-12-08,1.5,19.2,25.3
curitiba,BR,2017-12-09,0.3,18.4,25.3
curitiba,BR,2017-12-10,0.0,15.7,27.2
curitiba,BR,2017-12-11,1.8,25.8,25.2
curitiba,BR,2017-12-12,0.9,22.0,17.7
curitiba,BR,2017-12-13,0.0,22.8,23.9
curitiba,BR,2017-12-14,0.3,13.6,27.8
curitiba,BR,2017-12-15,0.6,13.6,27.5
curitiba,BR,2017-12-16,2.0,13.0,26.3
curitiba,BR,2017-12-17,1.2,16.1,28.7
curitiba,BR,2017-12-18,5.6,24.4,23.1
curitiba,BR,2017-12-19,0.5,17.3,22.8
curitiba,BR,2017-12-20,11.3,15.0,25.0
curitiba,BR,2017-12-21,21.9,13.3,21.8
curitiba,BR,2017-12-22,5.3,14.2,24.8
curitiba,BR,2017-12-23,10.5,23.8,24.3
curitiba,BR,2017-12-24,19.8,28.0,23.8
curitiba,BR,2017-12-25,16.4,19.9,18.5
curitiba,BR,2017-12-26,0.2,15.8,19.7
curitiba,BR,2017-12-27,5.7,10.7,23.5
curitiba,BR,2017-12-28,26.9,19.5,24.6
curitiba,BR,2017-12-29,8.5,15.7,21.0
curitiba,BR,2017-12-30,14.6,18.2,23.7
curitiba,BR,2017-12-31,6.4,18.6,25.1
curitiba,BR,2018-01-01,2.2,21.8,26.6
curitiba,BR,2018-01-02,4.0,29.4,24.8
curitiba,BR,2018-01-03,0.6,19.2,25.9
curitiba,BR,2018-01-04,0.0,19.7,26.6
curitiba,BR,2018-01-05,0.0,22.0,27.9
curitiba,BR,2018-01-06,5.2,14.0,27.0
curitiba,BR,2018-01-07,1.8,25.0,21.4
curitiba,BR,2018-01-08,2.9,20.9,20.2
curitiba,BR,2018-01-09,9.1,17.3,21.9
curitiba,BR,2018-01-10,17.2,13.3,22.8
curitiba,BR,2018-01-11,9.3,19.9,22.9
curitiba,BR,2018-01-12,7.6,19.1,24.2
curitiba,BR,2018-01-13,9.9,23.8,24.0
curitiba,BR,2018-01-14,5.2,19.9,24.7
curitiba,BR,2018-01-15,2.2,30.9,25.8
curitiba,BR,2018-01-16,26.2,13.1,25.1
curitiba,BR,2018-01-17,32.3,12.6,24.3
curitiba,BR,2018-01-18,7.3,28.2,27.4
curitiba,BR,2018-01-19,23.1,18.1,24.0
curitiba,BR,2018-01-20,10.5,22.2,22.7
curitiba,BR,2018-01-21,12.3,14.1,26.2
curitiba,BR,2018-01-22,1.3,16.3,28.5
curitiba,BR,2018-01-23,11.8,19.5,27.9
curitiba,BR,2018-01-24,10.2,19.6,29.6
curitiba,BR,2018-01-25,0.6,21.8,24.7
curitiba,BR,2018-01-26,1.6,21.9,19.2
curitiba,BR,2018-01-27,0.8,20.5,20.0
curitiba,BR,2018-01-28,3.8,15.8,25.6
curitiba,BR,2018-01-29,9.0,19.5,24.8
curitiba,BR,2018-01-30,0.0,16.0,20.5
curitiba,BR,2018-01-31,1.3,20.8,23.6
curitiba,BR,2018-02-01,0.7,18.0,22.5
curitiba,BR,2018-02-02,1.1,15.2,24.1
curitiba,BR,2018-02-03,0.1,23.3,24.0
curitiba,BR,2018-02-04,1.2,21.0,20.7
curitiba,BR,2018-02-05,1.0,19.1,22.6
curitiba,BR,2018-02-06,0.0,15.7,24.2
curitiba,BR,2018-02-07,1.8,10.3,24.5
curitiba,BR,2018-02-08,4.1,14.8,26.0
curitiba,BR,2018-02-09,4.8,13.0,27.4
curitiba,BR,2018-02-10,3.2,19.8,26.4
curitiba,BR,2018-02-11,9.9,16.6,26.6
curitiba,BR,2018-02-12,34.9,22.0,21.8
curitiba,BR,2018-02-13,4.7,22.6,18.0
curitiba,BR,2018-02-14,3.4,22.8,17.3
curitiba,BR,2018-02-15,0.7,18.7,19.5
curitiba,BR,2018-02-16,1.0,17.6,20.2
curitiba,BR,2018-02-17,1.7,16.0,21.5
curitiba,BR,2018-02-18,2.5,12.5,21.4
curitiba,BR,2018-02-19,6.9,16.4,22.5
curitiba,BR,2018-02-20,0.6,27.6,23.8
curitiba,BR,2018-02-21,1.3,23.5,25.2
curitiba,BR,2018-02-22,0.3,20.2,25.3
curitiba,BR,2018-02-23,0.3,18.7,22.5
curitiba,BR,2018-02-24,0.7,18.0,22.8
curitiba,BR,2018-02-25,0.0,18.4,23.7
curitiba,BR,2018-02-26,0.0,17.1,25.4
curitiba,BR,2018-02-27,1.0,8.8,25.5
curitiba,BR,2018-02-28,5.7,17.7,27.2
curitiba,BR,2018-03-01,2.6,10.7,27.0
curitiba,BR,2018-03-02,3.1,11.8,23.9
curitiba,BR,2018-03-03,1.0,16.9,27.1
curitiba,BR,2018-03-04,4.3,12.7,24.1
curitiba,BR,2018-03-05,5.4,17.1,25.1
curitiba,BR,2018-03-06,8.0,16.0,25.9
curitiba,BR,2018-03-07,7.4,16.7,22.9
curitiba,BR,2018-03-08,0.5,16.4,21.5
curitiba,BR,2018-03-09,0.9,17.6,24.4
curitiba,BR,2018-03-10,2.6,12.3,24.4
curitiba,BR,2018-03-11,0.0,15.0,27.8
curitiba,BR,2018-03-12,0.8,20.8,27.2
curitiba,BR,2018-03-13,1.3,14.9,26.8
curitiba,BR,2018-03-14,4.1,20.1,26.9
curitiba,BR,2018-03-15,1.6,26.6,28.4
curitiba,BR,2018-03-16,1.1,18.7,27.1
curitiba,BR,2018-03-17,4.3,13.3,26.4
curitiba,BR,2018-03-18,0.1,12.2,28.1
curitiba,BR,2018-03-19,4.1,13.3,28.6
curitiba,BR,2018-03-20,16.3,16.5,24.5
curitiba,BR,2018-03-21,4.2,16.2,20.6
curitiba,BR,2018-03-22,1.2,17.6,22.1
curitiba,BR,2018-03-23,0.6,15.6,25.2
